id,group
1783475,A
1783487,B
1783791,A
1783888,A
1783900,A
1783902,A
1783945,B
1784004,B
1784009,B
1784179,B
1784368,B
1784377,B
1784509,B
1784511,A
1784603,A
1784747,B
1784748,B
1784932,B
1784940,B
1785153,B
1785190,B
1785359,B
1785363,A
1785366,A
1785369,B
1785370,A
1785371,A
1785376,B
1785393,A
1785565,B
1785567,B
1785606,B
1785624,B
1785627,B
1785645,A
1785726,A
1785743,B
1785747,B
1785828,A
1785837,B
1786005,B
1786052,A
1786140,B
1786233,A
1786260,A
1786309,B
1786399,B
1786415,A
1786421,B
1786429,A
1786508,A
1786523,A
1786527,A
1786530,A
1786536,B
1786641,A
1786694,A
1786774,B
1786871,A
1786882,B
1787095,A
1787096,A
1787108,B
1787143,A
1787160,A
1787173,A
1787252,A
1787253,B
1787614,A
1788046,B
1788210,B
1788460,A
1788484,B
1788655,B
1788917,B
1788927,A
1788967,A
1788973,A
1788974,A
1788981,A
1788987,B
1788998,A
1789016,B
1789020,A
1789052,B
1789060,B
1789075,A
1789171,B
1789185,A
1789209,B
1789216,B
1789222,A
1789315,B
1789326,A
1789343,A
1789359,A
1789373,A
1789374,B
1789748,A
1790012,B
1790097,A
1790115,B
1790142,A
1790272,A
1790363,B
1790383,B
1790403,B
1790419,A
1790468,A
1790538,A
1790613,B
1790619,A
1790760,A
1790768,B
1791040,B
1791074,B
1791115,A
1791263,B
1791483,A
1791518,A
1791519,B
1791520,B
1791521,B
1791522,A
1791523,B
1791524,A
1791525,B
1791526,A
1791527,A
1791528,A
1791529,A
1791530,A
1791531,B
1791532,A
1791533,B
1791534,B
1791535,B
1791536,A
1791537,B
1791538,A
1791539,B
1791540,B
1791541,A
1791542,B
1791549,A
1791600,A
1791821,A
1791972,B
1791988,B
1791992,A
1792010,A
1792020,A
1792101,B
1792132,B
1792164,B
1792195,B
1792226,B
1792276,A
1792288,A
1792332,B
1792458,B
1792506,B
1792598,A
1792614,A
1792626,A
1792654,B
1792670,B
1792693,A
1792701,B
1792731,A
1792787,A
1792954,A
1793130,B
1793139,B
1793153,B
1793183,B
1793235,A
1793245,A
1793287,B
1793302,B
1793337,A
1793347,A
1793351,A
1793352,A
1793511,A
1793600,A
1793607,B
1793612,A
1793613,B
1793626,B
1793784,A
1793858,B
1793895,A
1793986,B
1794220,A
1794239,A
1794344,B
1794410,A
1794442,A
1794491,A
1794499,A
1794526,B
1794535,A
1794544,A
1794981,A
1794988,A
1794989,B
1795005,A
1795151,B
1795207,B
1795216,A
1795220,B
1795350,B
1795361,A
1795385,A
1795601,A
1795604,A
1795607,A
1795608,B
1795611,B
1795718,B
1795778,B
1795806,B
1795816,B
1795940,B
1795951,A
1796005,A
1796040,A
1796044,A
1796048,A
1796051,A
1796086,A
1796277,B
1796446,B
1796468,B
1796470,A
1796509,B
1796648,B
1796838,B
1796889,B
1796907,A
1796994,A
1796997,B
1797035,A
1797058,A
1797159,A
1797179,A
1797441,B
1797449,A
1797521,A
1797588,B
1797673,A
1797717,B
1797728,A
1797861,B
1797862,A
1797866,B
1797933,A
1797979,B
1798242,A
1798291,A
1798488,B
1798533,A
1798575,B
1798622,B
1798723,A
1798809,A
1798810,B
1798817,A
1798832,A
1798838,B
1798841,A
1798897,B
1798934,A
1798939,B
1799191,A
1799212,A
1799237,B
1799248,A
1799279,A
1799294,B
1799402,B
1799445,A
1799456,A
1799499,B
1799650,A
1799690,B
1799702,A
1799708,B
1799710,A
1799717,A
1799888,A
1799946,A
1799961,A
1799967,A
1799976,B
1799997,A
1800006,B
1800024,A
1800027,B
1800039,B
1800052,B
1800063,A
1800087,B
1800115,A
1800211,A
1800242,B
1800377,A
1800493,A
1800504,A
1800532,A
1800553,A
1800586,B
1800598,A
1800619,B
1800717,B
1800747,B
1800768,B
1800798,B
1800801,A
1800858,A
1801322,B
1801428,B
1801448,B
1801552,A
1801563,A
1801581,A
1801619,B
1801661,B
1801701,B
1801845,B
1801900,A
1801913,B
1801958,A
1802007,B
1802103,A
1802125,A
1802498,A
1802532,B
1802806,B
1802820,A
1802895,B
1802972,B
1803177,B
1803216,A
1803246,A
1803248,A
1803270,A
1803547,B
1803579,A
1803810,A
1803916,A
1803924,A
1803949,B
1803957,B
1804053,A
1804162,B
1804195,A
1804247,B
1804438,A
1804531,A
1804656,B
1804665,B
1804689,A
1804745,B
1804799,B
1805038,A
1805123,A
1805156,A
1805295,B
1805297,B
1805301,B
1805443,B
1805558,B
1805649,A
1805688,A
1805756,A
1805849,B
1805949,B
1805985,A
1806006,A
1806019,B
1806023,A
1806025,B
1806060,A
1806074,B
1806158,B
1806208,A
1806266,B
1806278,A
1806506,A
1806582,A
1806768,B
1806860,A
1806977,A
1807171,B
1807228,A
1807253,A
1807465,A
1807468,B
1807495,B
1807508,A
1807535,B
1807548,A
1807600,B
1807636,A
1807679,A
1807709,B
1807712,A
1807728,A
1807731,B
1807732,B
1807781,A
1807784,B
1807789,B
1807838,A
1807869,B
1808332,B
1808378,B
1808386,A
1808463,A
1808511,A
1808566,A
1808570,A
1808592,A
1808613,A
1808694,A
1808701,A
1808763,A
1808765,A
1808782,B
1808891,A
1808959,B
1809113,B
1809115,B
1809124,B
1809127,A
1809173,A
1809186,A
1809188,A
1809250,A
1809286,B
1809322,A
1809391,B
1809457,B
1809653,B
1809826,A
1809877,B
1810103,A
1810181,A
1810217,B
1810225,A
1810228,A
1810250,B
1810288,A
1810413,B
1810518,B
1810636,A
1810640,B
1810646,B
1810654,A
1810682,A
1810712,B
1810769,B
1810801,B
1810813,A
1810817,A
1810821,B
1811104,A
1811116,B
1811244,B
1811429,A
1811521,B
1811567,A
1811569,B
1811599,A
1811626,A
1811647,B
1811681,B
1811684,A
1811715,A
1811823,A
1811827,A
1811857,B
1811907,A
1812014,B
1812054,B
1812306,B
1812350,B
1812354,A
1812369,A
1812427,B
1812449,B
1812662,A
1812778,B
1812802,B
1812855,B
1813244,B
1813284,B
1813337,B
1813340,A
1813344,B
1813349,A
1813445,A
1813449,B
1813468,B
1813782,B
1813823,A
1813824,A
1814094,A
1814159,A
1814172,B
1814212,A
1814213,A
1814215,A
1814378,B
1814383,A
1814570,B
1814646,A
1814667,A
1814675,B
1814720,A
1814728,B
1814729,B
1814855,B
1814897,B
1814901,B
1814915,B
1814916,A
1815025,A
1815029,B
1815032,B
1815057,A
1815103,A
1815120,A
1815152,B
1815198,A
1815426,B
1815860,B
1815893,B
1815926,A
1815928,B
1815937,B
1815941,A
1815947,A
1815953,B
1815960,B
1816113,A
1816218,A
1816220,A
1816242,B
1816248,B
1816251,A
1816253,A
1816276,B
1816278,B
1816350,B
1816361,B
1816425,A
1816429,B
1816613,A
1816625,B
1816693,B
1816705,B
1816718,B
1816788,A
1817001,A
1817007,A
1817022,B
1817042,B
1817055,B
1817067,B
1817179,A
1817198,A
1817212,A
1817245,B
1817274,B
1817277,A
1817353,B
1817450,A
1817455,A
1817457,B
1817471,A
1817473,B
1817478,A
1817510,A
1817512,B
1817513,B
1817517,B
1817525,A
1817527,A
1817539,A
1817541,A
1817562,B
1817571,A
1817576,A
1817580,B
1817600,B
1817608,A
1817616,A
1817630,A
1818008,A
1818181,A
1818412,B
1818416,A
1818474,A
1818506,A
1818571,B
1818613,B
1818623,B
1818636,A
1818641,B
1818643,A
1818668,A
1818677,B
1818729,B
1818735,B
1818739,B
1818744,A
1818796,A
1818810,A
1818822,A
1818833,B
1818895,B
1819119,B
1819249,B
1819252,B
1819264,A
1819379,A
1819408,B
1820118,B
1820129,A
1820133,B
1820135,B
1820140,B
1820145,A
1820192,B
1820232,A
1820441,B
1820528,A
1820577,A
1820580,B
1820639,A
1820648,B
1820668,B
1820781,B
1820784,A
1820850,A
1821258,A
1821264,A
1821265,B
1821269,A
1821371,A
1821510,A
1821530,A
1821572,B
1821599,B
1821690,B
1821828,A
1821941,B
1822000,B
1822004,B
1822005,B
1822006,A
1822111,A
1822453,B
1822531,B
1822532,A
1822564,A
1822644,B
1823141,B
1823344,B
1823669,B
1823690,A
1823766,A
1824169,B
1824173,B
1824211,A
1824227,A
1824260,B
1824299,A
1824322,B
1824329,B
1824744,B
1824853,B
1824912,A
1824959,B
1825284,A
1825433,B
1825527,B
1825631,A
1825634,A
1825722,A
1825726,B
1825918,A
1826038,B
1826115,B
1826124,B
1826165,B
1826203,A
1826292,B
1826296,A
1826387,A
1826406,A
1826573,B
1826692,A
1826735,B
1826828,A
1826829,B
1826897,B
1826987,B
1826990,B
1827077,B
1827249,A
1827539,A
1827565,B
1827608,A
1827615,A
1827668,A
1827770,B
1827774,A
1827800,A
1827827,A
1827994,B
1828127,B
1828210,B
1828215,A
1828219,B
1828221,A
1828224,B
1828237,B
1828254,B
1828255,B
1828394,B
1828398,B
1828479,A
1828801,A
1828805,B
1828838,B
1828855,A
1828972,B
1829057,A
1829104,A
1829201,A
1829202,B
1829203,B
1829368,B
1829387,B
1829390,B
1829930,B
1830029,A
1830033,B
1830049,A
1830055,B
1830058,B
1830059,B
1830190,A
1830194,A
1830226,A
1830238,A
1830270,B
1830289,A
1830432,B
1830474,A
1830479,B
1830483,B
1830487,A
1830492,A
1830507,B
1830525,B
1830770,A
1830803,A
1830898,B
1830956,A
1830970,A
1830998,B
1831000,B
1831036,A
1831039,B
1831407,B
1831408,B
1831511,A
1831523,A
1831579,A
1831593,A
1831673,B
1831905,B
1831909,B
1831912,B
1832043,B
1832098,B
1832175,A
1832326,B
1832331,B
1832338,A
1832360,A
1832361,A
1832422,B
1832429,A
1832523,B
1832624,A
1832639,A
1832762,B
1832765,B
1832782,A
1832837,B
1832839,A
1832851,B
1832896,B
1832930,A
1833022,B
1833125,A
1833190,A
1833191,A
1833230,A
1833294,B
1833340,B
1833510,B
1833624,A
1833641,B
1833728,A
1833730,B
1833752,B
1833796,A
1833803,B
1833809,B
1833841,B
1833844,B
1833861,B
1833915,B
1833992,B
1834075,A
1834102,B
1834428,A
1834643,B
1834651,B
1834672,B
1835060,B
1835099,B
1835150,A
1835212,B
1835224,A
1835238,B
1835312,A
1835319,B
1835324,A
1835374,A
1835398,A
1835526,A
1835544,A
1835547,B
1835554,B
1835565,A
1835711,B
1835849,B
1835893,A
1835964,A
1836009,B
1836056,A
1836123,A
1836142,B
1836194,B
1836301,A
1836319,B
1836623,B
1836702,B
1836709,A
1836796,A
1837149,B
1837165,A
1837211,B
1837375,A
1837425,A
1837494,B
1837497,A
1837512,A
1837589,B
1837687,A
1837790,B
1838449,A
1838500,A
1838501,A
1838510,B
1838565,A
1838641,A
1838753,B
1838822,B
1838957,B
1839029,A
1839373,B
1839511,B
1839688,B
1839696,B
1839700,B
1839703,B
1839787,A
1839833,B
1839967,B
1839968,B
1840062,B
1840066,B
1840067,B
1840154,A
1840206,B
1840215,A
1840282,B
1840286,B
1840294,B
1840392,A
1840563,A
1840565,B
1840602,A
1840635,A
1840717,B
1840792,A
1840808,A
1840914,B
1841063,B
1841108,B
1841171,B
1841271,B
1841599,A
1841605,B
1841606,A
1841630,A
1841699,A
1841739,B
1841750,B
1841788,A
1841805,A
1841844,B
1842058,A
1842223,B
1842274,A
1842348,A
1842354,A
1842355,A
1842369,B
1842784,B
1842997,A
1843000,B
1843008,B
1843014,A
1843023,B
1843165,B
1843405,A
1843417,A
1843483,B
1843493,B
1843738,A
1844026,A
1844225,A
1844243,A
1844244,A
1844248,A
1844279,A
1844410,B
1844499,A
1844525,A
1844535,A
1844584,A
1844638,A
1844745,B
1844878,A
1844902,A
1845307,B
1845324,B
1845454,A
1845727,A
1845821,B
1845823,B
1846209,A
1846228,A
1846233,A
1846262,A
1846265,A
1846876,B
1846884,A
1846889,A
1847237,B
1847425,B
1847497,A
1847539,B
1847588,A
1847625,A
1847686,B
1847700,A
1847749,B
1847974,A
1848150,A
1848151,B
1848156,A
1848209,A
1848215,B
1848226,A
1848277,A
1848281,B
1848315,A
1848381,B
1848452,B
1848542,A
1848622,A
1848701,B
1848703,A
1848717,B
1848776,A
1848779,A
1848780,A
1848811,B
1848987,A
1849269,B
1849432,B
1849469,A
1849495,A
1849579,A
1849581,B
1849684,B
1849716,A
1850091,A
1850165,A
1850167,A
1850358,B
1850360,A
1850395,A
1850400,B
1850405,A
1850533,A
1850652,A
1850851,B
1850858,A
1850859,A
1850894,A
1850939,A
1850950,A
1851003,A
1851042,A
1851070,A
1851159,A
1851185,B
1851240,B
1851295,A
1851303,A
1851342,A
1851411,A
1851414,A
1851419,A
1851423,A
1851424,B
1851744,A
1851805,B
1851813,B
1851816,B
1851936,B
1852057,A
1852183,A
1852207,A
1852216,A
1852301,A
1852328,B
1852334,A
1852516,A
1852555,B
1852578,A
1852770,A
1852853,A
1852894,B
1853157,B
1853351,B
1853742,A
1853750,B
1854371,A
1854449,B
1854450,B
1854461,B
1854496,B
1854633,A
1854635,A
1854643,B
1854644,A
1854699,B
1854824,B
1854863,A
1854876,B
1854886,A
1854893,A
1855132,A
1855144,A
1855167,B
1855334,A
1855624,B
1855628,A
1855746,B
1855748,B
1855760,A
1855802,B
1855901,B
1855903,B
1855906,B
1856169,B
1856322,B
1856325,A
1856343,A
1856347,B
1856353,A
1856354,A
1856360,A
1856426,A
1856745,A
1856755,B
1856775,B
1856792,A
1856847,B
1857162,A
1857176,A
1857275,B
1857417,B
1857421,A
1857766,A
1857789,A
1857791,B
1857867,A
1857891,A
1857941,B
1858025,B
1858085,B
1858086,B
1858380,A
1858450,B
1858494,A
1858495,B
1858796,A
1858807,B
1859141,A
1859224,A
1859243,A
1859252,B
1859279,A
1859384,A
1859615,A
1859633,A
1860061,B
1860063,A
1860215,A
1860263,B
1860335,B
1860683,B
1860687,B
1860787,A
1860799,B
1860882,B
1860967,B
1860969,B
1861087,A
1861258,A
1861445,B
1861476,A
1861524,B
1861546,B
1861641,A
1861647,A
1861677,A
1861697,A
1861704,A
1861723,A
1861727,A
1861729,A
1862155,A
1862528,B
1862591,B
1862594,A
1862699,A
1862791,A
1862803,A
1862806,B
1862807,A
1862855,A
1862991,B
1862995,B
1863113,B
1863115,A
1863134,B
1863393,B
1863555,B
1863561,B
1863568,B
1863578,B
1863638,A
1863672,A
1863737,B
1863853,B
1863965,B
1863975,A
1863980,A
1864075,A
1864271,B
1864286,A
1864296,B
1864501,B
1864570,A
1864620,B
1864625,B
1864628,A
1864792,A
1864856,B
1865070,A
1865082,B
1865094,B
1865119,A
1865255,A
1865292,A
1865782,A
1866003,B
1866076,B
1866087,A
1866141,B
1866154,A
1866451,B
1866464,A
1866468,A
1866472,B
1866509,B
1866587,A
1866642,A
1866647,A
1866648,A
1866649,A
1866664,B
1866745,B
1866756,B
1866760,A
1866763,B
1866775,A
1866861,A
1866969,B
1867022,A
1867090,A
1867168,A
1867244,A
1867251,A
1867295,B
1867319,A
1867320,A
1867464,A
1867613,B
1867823,A
1867844,A
1867908,B
1867919,A
1867943,A
1868074,B
1868078,A
1868332,A
1868514,A
1868541,A
1868574,B
1868610,A
1868674,A
1868783,B
1868791,A
1868831,A
1868839,B
1868841,B
1869178,B
1869225,A
1869279,B
1869385,A
1869408,A
1869851,A
1869879,B
1870040,B
1870043,B
1870103,B
1870144,A
1870199,A
1870258,B
1870378,A
1870390,A
1870392,B
1870699,B
1870821,A
1870882,B
1870967,B
1871169,A
1871228,A
1871320,A
1871364,A
1871502,A
1871505,B
1871516,A
1871588,B
1871590,A
1871594,A
1871622,B
1871774,A
1871818,B
1871833,A
1871847,B
1871884,A
1871895,A
1872200,B
1872487,B
1872489,A
1872504,B
1872624,B
1872993,A
1873009,A
1873012,A
1873051,A
1873081,A
1873186,B
1873212,B
1873217,A
1873224,A
1873229,B
1873234,A
1873235,A
1873253,B
1873327,B
1873387,B
1873416,B
1873426,B
1873501,A
1873620,A
1873719,B
1873801,A
1874099,A
1874102,A
1874110,A
1874202,A
1874265,A
1874504,A
1874512,B
1874519,B
1874697,B
1874742,A
1874760,A
1874943,A
1874954,B
1875026,B
1875051,A
1875069,B
1875070,B
1875077,A
1875096,B
1875258,B
1875264,A
1875528,A
1875605,B
1875742,B
1875759,A
1875838,B
1875902,A
1875912,A
1875915,A
1876017,B
1876064,B
1876079,B
1876141,B
1876220,B
1876233,A
1876236,B
1876271,B
1876584,A
1876661,A
1876681,B
1876697,A
1876722,A
1876948,B
1876955,B
1877014,A
1877085,A
1877407,B
1877433,B
1877471,B
1877494,B
1877541,B
1877566,B
1877570,A
1877622,A
1877697,B
1877794,A
1877814,A
1877875,A
1877883,B
1877968,B
1878270,A
1878536,B
1878559,A
1878567,B
1878575,B
1878608,B
1878689,A
1878816,A
1878887,A
1879033,B
1879035,B
1879036,B
1879092,A
1879093,B
1879123,A
1879131,A
1879199,B
1879417,A
1879503,A
1879509,A
1879523,A
1879538,A
1879965,B
1880373,A
1880447,A
1880450,A
1880452,B
1880474,B
1880480,B
1880515,B
1880524,A
1880540,B
1880612,A
1880792,A
1880879,B
1880891,A
1880974,A
1880979,B
1880981,B
1880985,A
1880991,B
1880992,B
1881004,B
1881005,B
1881009,B
1881078,B
1881262,B
1881477,B
1881574,B
1882033,A
1882325,B
1882339,A
1882496,A
1882508,B
1882527,A
1882543,B
1882553,A
1882557,B
1882797,B
1882835,B
1882949,A
1882953,B
1883215,A
1883250,A
1883251,A
1883286,B
1883315,A
1883381,B
1883384,A
1883403,A
1883405,B
1883406,B
1883429,B
1883529,A
1883631,B
1883688,B
1883783,A
1883947,B
1883952,B
1884007,B
1884501,A
1884590,B
1884795,B
1884840,A
1884926,B
1884957,B
1885309,B
1885320,B
1885323,A
1885329,B
1885353,B
1885360,A
1885392,B
1885399,B
1885620,A
1885666,B
1885832,B
1885833,A
1885834,B
1885835,B
1885844,A
1885845,A
1885852,A
1885870,A
1885914,B
1885918,A
1885931,B
1885958,B
1886102,A
1886115,B
1886254,B
1886323,B
1886901,A
1887164,A
1887169,A
1887182,A
1887224,B
1887255,A
1887260,A
1887276,B
1887599,A
1887667,A
1887670,B
1887748,B
1887798,A
1888070,A
1888215,A
1888219,B
1888231,B
1888256,A
1888261,A
1888264,B
1888268,B
1888273,B
1888274,A
1888275,B
1888292,B
1888354,B
1888493,B
1888535,A
1888546,A
1888618,A
1888828,A
1889146,B
1889178,A
1889271,A
1889423,B
1889432,A
1889440,A
1889447,A
1889456,B
1889574,A
1889577,A
1890010,A
1890101,B
1890226,A
1890242,B
1890328,A
1890342,A
1890368,B
1890398,A
1890473,A
1890574,B
1890588,A
1890742,B
1890764,A
1890816,B
1890827,B
1890964,A
1891016,B
1891031,A
1891124,B
1891165,A
1891288,B
1891397,B
1891411,A
1891498,A
1891541,A
1891604,B
1891613,A
1891750,B
1892048,A
1892089,A
1892095,B
1892200,B
1892266,B
1892283,B
1892620,B
1892628,B
1892796,A
1892805,B
1893148,B
1893159,B
1893165,B
1893198,A
1893252,A
1893304,A
1893320,B
1893321,A
1893323,A
1893330,B
1893331,B
1893338,A
1893350,B
1893556,A
1893737,B
1893785,B
1893831,A
1894012,A
1894309,A
1894336,A
1894357,A
1894445,B
1894511,A
1894566,B
1894594,B
1894595,B
1894605,A
1894646,A
1894768,B
1894780,B
1894787,A
1894794,B
1894803,A
1894874,A
1895150,B
1895158,B
1895235,A
1895272,A
1895274,A
1895358,B
1895436,A
1895464,A
1895861,A
1895922,A
1895960,B
1896064,A
1896127,B
1896134,A
1896140,B
1896218,A
1896220,B
1896436,A
1896443,B
1896495,B
1896504,B
1896509,A
1896521,B
1896531,A
1896852,B
1896859,A
1896862,A
1897017,A
1897034,A
1897158,A
1897173,A
1897219,B
1897221,B
1897224,A
1897228,A
1897408,B
1897412,A
1897423,B
1897440,B
1897490,B
1897516,B
1897538,B
1897539,A
1897544,A
1897560,A
1897591,B
1897737,A
1897765,B
1897770,A
1897780,A
1897820,A
1897998,B
1898006,B
1898135,B
1898160,B
1898226,B
1898256,B
1898260,A
1898267,A
1898416,A
1898740,B
1899427,A
1899466,A
1899476,B
1899486,A
1899598,B
1899605,B
1899609,B
1899621,B
1899645,B
1899662,B
1899674,A
1899695,B
1899772,B
1899796,A
1899806,A
1899902,A
1899928,B
1900043,A
1900103,B
1900105,A
1900215,A
1900233,A
1900241,B
1900246,A
1900285,A
1900383,B
1900414,B
1900460,B
1900505,B
1900596,B
1900623,B
1900625,B
1900637,A
1900685,A
1900720,A
1900736,B
1900740,B
1900747,A
1900751,B
1900758,B
1900764,B
1900780,B
1900814,B
1900849,A
1900962,A
1901143,B
1901461,B
1901552,B
1901595,A
1901597,A
1901624,A
1901629,B
1901643,B
1901655,B
1901730,B
1901809,A
1901863,A
1901912,B
1901983,A
1902004,B
1902233,B
1902282,A
1902304,A
1902318,A
1902373,A
1902385,B
1902393,B
1902407,B
1902564,B
1902568,A
1902574,B
1902576,B
1902579,A
1902607,B
1902614,B
1902635,B
1903002,B
1903030,B
1903051,A
1903217,B
1903259,B
1903681,B
1903814,A
1904164,A
1904321,B
1904450,B
1904613,A
1904622,B
